OrderID,OrderDate,CustomerID,ProductID,GeographyID,SalesRepID,ChannelID,Quantity,UnitPrice,Revenue,Cost,GrossProfit,GrossMarginPercent
ORD-0046238,2023-09-02,CUST-0143,PROD-0039,GEO-0006,REP-002,CHN-004,10,9778,97780,53779,44001,45
ORD-0046239,2023-09-29,CUST-0449,PROD-0033,GEO-0005,REP-005,CHN-002,1,248675,248675,129311,119364,48
ORD-0046240,2023-09-27,CUST-0211,PROD-0047,GEO-0017,REP-024,CHN-002,9,1710,15390,8003,7387,48
ORD-0046241,2023-09-16,CUST-0383,PROD-0049,GEO-0008,REP-010,CHN-003,10,4693,46930,17833,29097,62
ORD-0046242,2023-08-31,CUST-0241,PROD-0013,GEO-0016,REP-023,CHN-003,10,32050,320500,121790,198710,62
ORD-0046243,2023-09-10,CUST-0273,PROD-0043,GEO-0009,REP-001,CHN-004,10,10053,100530,55292,45238,45
ORD-0046244,2023-09-21,CUST-0075,PROD-0027,GEO-0010,REP-019,CHN-003,6,28271,169626,64458,105168,62
ORD-0046245,2023-09-27,CUST-0156,PROD-0005,GEO-0015,REP-009,CHN-004,6,18172,109032,59968,49064,45
ORD-0046246,2023-09-15,CUST-0106,PROD-0019,GEO-0013,REP-020,CHN-003,2,12573,25146,9555,15591,62
ORD-0046247,2023-09-19,CUST-0019,PROD-0016,GEO-0002,REP-004,CHN-002,5,13310,66550,34606,31944,48
ORD-0046248,2023-09-27,CUST-0007,PROD-0037,GEO-0006,REP-018,CHN-004,7,13111,91777,50477,41300,45
ORD-0046249,2023-09-13,CUST-0134,PROD-0018,GEO-0005,REP-004,CHN-004,8,3371,26968,14832,12136,45
ORD-0046250,2023-09-03,CUST-0021,PROD-0035,GEO-0009,REP-002,CHN-004,1,252312,252312,138772,113540,45
ORD-0046251,2023-09-17,CUST-0070,PROD-0011,GEO-0019,REP-025,CHN-003,9,34191,307719,116933,190786,62
ORD-0046252,2023-09-16,CUST-0470,PROD-0016,GEO-0011,REP-015,CHN-003,3,25194,75582,28721,46861,62
ORD-0046253,2023-09-08,CUST-0088,PROD-0023,GEO-0009,REP-022,CHN-004,9,3433,30897,16993,13904,45
ORD-0046254,2023-09-19,CUST-0255,PROD-0007,GEO-0002,REP-005,CHN-002,10,5264,52640,27373,25267,48
ORD-0046255,2023-09-28,CUST-0313,PROD-0002,GEO-0007,REP-013,CHN-004,9,12957,116613,64137,52476,45
ORD-0046256,2023-09-08,CUST-0022,PROD-0008,GEO-0002,REP-011,CHN-004,10,28843,288430,158637,129793,45
ORD-0046257,2023-09-29,CUST-0445,PROD-0018,GEO-0017,REP-003,CHN-004,4,5399,21596,11878,9718,45
ORD-0046258,2023-09-19,CUST-0193,PROD-0036,GEO-0001,REP-019,CHN-002,10,3189,31890,16583,15307,48
ORD-0046259,2023-09-07,CUST-0469,PROD-0033,GEO-0016,REP-018,CHN-003,6,6403,38418,14599,23819,62
ORD-0046260,2023-09-07,CUST-0417,PROD-0049,GEO-0009,REP-015,CHN-003,1,21568,21568,8196,13372,62
ORD-0046261,2023-09-14,CUST-0219,PROD-0007,GEO-0006,REP-011,CHN-004,1,118113,118113,64962,53151,45
ORD-0046262,2023-09-14,CUST-0268,PROD-0031,GEO-0012,REP-025,CHN-003,6,13620,81720,31054,50666,62
ORD-0046263,2023-09-13,CUST-0039,PROD-0058,GEO-0004,REP-022,CHN-004,3,5371,16113,8862,7251,45
ORD-0046264,2023-09-01,CUST-0229,PROD-0052,GEO-0013,REP-021,CHN-002,3,5926,17778,9245,8533,48
ORD-0046265,2023-09-05,CUST-0359,PROD-0028,GEO-0011,REP-018,CHN-002,5,15445,77225,40157,37068,48
ORD-0046266,2023-09-27,CUST-0085,PROD-0001,GEO-0008,REP-019,CHN-003,7,6708,46956,17843,29113,62
ORD-0046267,2023-09-16,CUST-0223,PROD-0046,GEO-0008,REP-003,CHN-004,4,5072,20288,11158,9130,45
ORD-0046268,2023-09-24,CUST-0064,PROD-0010,GEO-0009,REP-005,CHN-003,5,69275,346375,131623,214752,62
ORD-0046269,2023-09-08,CUST-0091,PROD-0009,GEO-0015,REP-018,CHN-004,4,34347,137388,75563,61825,45
ORD-0046270,2023-09-04,CUST-0015,PROD-0058,GEO-0005,REP-017,CHN-002,2,7464,14928,7763,7165,48
ORD-0046271,2023-09-18,CUST-0027,PROD-0034,GEO-0003,REP-020,CHN-001,8,11182,89456,40255,49201,55
ORD-0046272,2023-09-02,CUST-0314,PROD-0021,GEO-0007,REP-020,CHN-002,7,7662,53634,27890,25744,48
ORD-0046273,2023-09-28,CUST-0136,PROD-0039,GEO-0009,REP-020,CHN-002,2,16284,32568,16935,15633,48
ORD-0046274,2023-09-21,CUST-0187,PROD-0045,GEO-0005,REP-004,CHN-002,8,31637,253096,131610,121486,48
ORD-0046275,2023-09-11,CUST-0320,PROD-0026,GEO-0018,REP-022,CHN-003,7,24384,170688,64861,105827,62
ORD-0046276,2023-09-19,CUST-0145,PROD-0013,GEO-0012,REP-015,CHN-003,2,162047,324094,123156,200938,62
ORD-0046277,2023-09-07,CUST-0404,PROD-0052,GEO-0013,REP-018,CHN-003,1,40044,40044,15217,24827,62
ORD-0046278,2023-09-09,CUST-0114,PROD-0058,GEO-0003,REP-011,CHN-003,7,5184,36288,13789,22499,62
ORD-0046279,2023-09-02,CUST-0383,PROD-0001,GEO-0008,REP-021,CHN-004,2,61925,123850,68118,55732,45
ORD-0046280,2023-09-09,CUST-0161,PROD-0036,GEO-0007,REP-020,CHN-002,8,4355,34840,18117,16723,48
ORD-0046281,2023-09-05,CUST-0255,PROD-0012,GEO-0001,REP-015,CHN-004,3,18398,55194,30357,24837,45
ORD-0046282,2023-09-24,CUST-0127,PROD-0018,GEO-0010,REP-006,CHN-004,2,13914,27828,15305,12523,45
ORD-0046283,2023-09-17,CUST-0289,PROD-0038,GEO-0019,REP-003,CHN-003,2,136522,273044,103757,169287,62
ORD-0046284,2023-09-24,CUST-0213,PROD-0037,GEO-0014,REP-012,CHN-003,1,190031,190031,72212,117819,62
ORD-0046285,2023-09-04,CUST-0325,PROD-0008,GEO-0010,REP-018,CHN-004,8,6442,51536,28345,23191,45
ORD-0046286,2023-09-04,CUST-0264,PROD-0057,GEO-0012,REP-023,CHN-004,4,12913,51652,28409,23243,45
ORD-0046287,2023-09-27,CUST-0373,PROD-0044,GEO-0011,REP-005,CHN-002,1,82256,82256,42773,39483,48
ORD-0046288,2023-09-05,CUST-0214,PROD-0027,GEO-0003,REP-024,CHN-003,5,10968,54840,20839,34001,62
ORD-0046289,2023-09-23,CUST-0205,PROD-0003,GEO-0004,REP-023,CHN-003,4,32956,131824,50093,81731,62
ORD-0046290,2023-09-06,CUST-0030,PROD-0011,GEO-0003,REP-006,CHN-001,8,35150,281200,126540,154660,55
ORD-0046291,2023-09-02,CUST-0008,PROD-0013,GEO-0018,REP-016,CHN-003,1,41591,41591,15805,25786,62
ORD-0046292,2023-09-05,CUST-0499,PROD-0044,GEO-0018,REP-018,CHN-004,7,6291,44037,24220,19817,45
ORD-0046293,2023-09-18,CUST-0307,PROD-0014,GEO-0003,REP-007,CHN-004,7,7731,54117,29764,24353,45
ORD-0046294,2023-09-21,CUST-0232,PROD-0057,GEO-0012,REP-022,CHN-002,5,10344,51720,26894,24826,48
ORD-0046295,2023-09-02,CUST-0134,PROD-0056,GEO-0019,REP-018,CHN-003,5,4116,20580,7820,12760,62
ORD-0046296,2023-09-27,CUST-0440,PROD-0058,GEO-0002,REP-011,CHN-001,4,30267,121068,54481,66587,55
ORD-0046297,2023-09-13,CUST-0125,PROD-0023,GEO-0018,REP-013,CHN-003,7,23774,166418,63239,103179,62
ORD-0046298,2023-09-05,CUST-0221,PROD-0010,GEO-0008,REP-010,CHN-002,2,28360,56720,29494,27226,48
ORD-0046299,2023-09-29,CUST-0188,PROD-0038,GEO-0008,REP-003,CHN-002,7,5885,41195,21421,19774,48
ORD-0046300,2023-09-04,CUST-0019,PROD-0009,GEO-0007,REP-011,CHN-002,4,24931,99724,51856,47868,48
ORD-0046301,2023-09-15,CUST-0430,PROD-0053,GEO-0019,REP-019,CHN-004,10,1608,16080,8844,7236,45
ORD-0046302,2023-09-09,CUST-0430,PROD-0003,GEO-0006,REP-001,CHN-003,8,5294,42352,16094,26258,62
ORD-0046303,2023-09-09,CUST-0005,PROD-0037,GEO-0016,REP-002,CHN-003,10,23275,232750,88445,144305,62
ORD-0046304,2023-09-06,CUST-0439,PROD-0036,GEO-0018,REP-005,CHN-002,3,36422,109266,56818,52448,48
ORD-0046305,2023-09-04,CUST-0007,PROD-0034,GEO-0011,REP-021,CHN-004,8,10524,84192,46306,37886,45
ORD-0046306,2023-09-24,CUST-0241,PROD-0059,GEO-0003,REP-018,CHN-003,6,16275,97650,37107,60543,62
ORD-0046307,2023-09-15,CUST-0288,PROD-0012,GEO-0019,REP-015,CHN-003,3,16194,48582,18461,30121,62
ORD-0046308,2023-09-07,CUST-0375,PROD-0021,GEO-0016,REP-007,CHN-002,6,8966,53796,27974,25822,48
ORD-0046309,2023-09-12,CUST-0326,PROD-0011,GEO-0018,REP-013,CHN-002,8,6927,55416,28816,26600,48
ORD-0046310,2023-09-27,CUST-0458,PROD-0016,GEO-0016,REP-011,CHN-002,4,38660,154640,80413,74227,48
ORD-0046311,2023-09-07,CUST-0488,PROD-0027,GEO-0015,REP-017,CHN-004,5,11540,57700,31735,25965,45
ORD-0046312,2023-09-04,CUST-0107,PROD-0028,GEO-0010,REP-004,CHN-001,10,5708,57080,25686,31394,55
ORD-0046313,2023-09-26,CUST-0324,PROD-0032,GEO-0016,REP-021,CHN-001,2,19641,39282,17677,21605,55
ORD-0046314,2023-09-14,CUST-0312,PROD-0054,GEO-0018,REP-013,CHN-004,4,10707,42828,23555,19273,45
ORD-0046315,2023-09-03,CUST-0248,PROD-0029,GEO-0017,REP-004,CHN-001,6,27537,165222,74350,90872,55
ORD-0046316,2023-09-18,CUST-0153,PROD-0040,GEO-0010,REP-023,CHN-001,6,7476,44856,20185,24671,55
ORD-0046317,2023-09-05,CUST-0006,PROD-0030,GEO-0009,REP-011,CHN-001,4,6524,26096,11743,14353,55
ORD-0046318,2023-09-02,CUST-0189,PROD-0014,GEO-0013,REP-001,CHN-004,9,4288,38592,21226,17366,45
ORD-0046319,2023-09-12,CUST-0065,PROD-0033,GEO-0005,REP-025,CHN-001,9,21810,196290,88330,107960,55
ORD-0046320,2023-08-31,CUST-0096,PROD-0060,GEO-0002,REP-014,CHN-004,6,3267,19602,10781,8821,45
ORD-0046321,2023-09-24,CUST-0475,PROD-0014,GEO-0002,REP-003,CHN-004,9,6083,54747,30111,24636,45
ORD-0046322,2023-09-01,CUST-0096,PROD-0017,GEO-0019,REP-004,CHN-002,8,3077,24616,12800,11816,48
ORD-0046323,2023-09-08,CUST-0409,PROD-0006,GEO-0018,REP-004,CHN-004,2,19349,38698,21284,17414,45
ORD-0046324,2023-09-18,CUST-0049,PROD-0041,GEO-0018,REP-015,CHN-002,9,28538,256842,133558,123284,48
ORD-0046325,2023-09-02,CUST-0049,PROD-0025,GEO-0003,REP-001,CHN-004,5,30251,151255,83190,68065,45
ORD-0046326,2023-09-09,CUST-0445,PROD-0048,GEO-0011,REP-006,CHN-003,3,5273,15819,6011,9808,62
ORD-0046327,2023-09-07,CUST-0329,PROD-0014,GEO-0005,REP-001,CHN-004,6,19971,119826,65904,53922,45
ORD-0046328,2023-09-08,CUST-0079,PROD-0029,GEO-0014,REP-007,CHN-004,10,6846,68460,37653,30807,45
ORD-0046329,2023-09-19,CUST-0003,PROD-0026,GEO-0007,REP-001,CHN-001,7,3355,23485,10568,12917,55
ORD-0046330,2023-09-10,CUST-0224,PROD-0010,GEO-0001,REP-002,CHN-003,9,5985,53865,20469,33396,62
ORD-0046331,2023-09-04,CUST-0216,PROD-0001,GEO-0011,REP-022,CHN-002,8,17233,137864,71689,66175,48
ORD-0046332,2023-09-13,CUST-0096,PROD-0056,GEO-0007,REP-021,CHN-001,6,3269,19614,8826,10788,55
ORD-0046333,2023-09-27,CUST-0074,PROD-0017,GEO-0014,REP-010,CHN-004,6,29635,177810,97796,80014,45
ORD-0046334,2023-09-14,CUST-0075,PROD-0029,GEO-0002,REP-020,CHN-002,7,25947,181629,94447,87182,48
ORD-0046335,2023-08-31,CUST-0378,PROD-0023,GEO-0013,REP-017,CHN-003,4,46519,186076,70709,115367,62
ORD-0046336,2023-09-24,CUST-0281,PROD-0056,GEO-0013,REP-001,CHN-004,6,17595,105570,58064,47506,45
ORD-0046337,2023-09-20,CUST-0473,PROD-0050,GEO-0014,REP-016,CHN-004,1,51544,51544,28349,23195,45
ORD-0046338,2023-09-21,CUST-0164,PROD-0014,GEO-0019,REP-001,CHN-003,8,15498,123984,47114,76870,62
ORD-0046339,2023-09-17,CUST-0393,PROD-0053,GEO-0015,REP-022,CHN-004,2,19031,38062,20934,17128,45
ORD-0046340,2023-09-13,CUST-0031,PROD-0018,GEO-0002,REP-023,CHN-001,3,8027,24081,10836,13245,55
ORD-0046341,2023-09-19,CUST-0389,PROD-0030,GEO-0006,REP-012,CHN-004,5,13368,66840,36762,30078,45
ORD-0046342,2023-09-21,CUST-0065,PROD-0041,GEO-0002,REP-019,CHN-004,4,52424,209696,115333,94363,45
ORD-0046343,2023-09-11,CUST-0069,PROD-0020,GEO-0019,REP-001,CHN-002,9,14464,130176,67692,62484,48
ORD-0046344,2023-09-25,CUST-0292,PROD-0008,GEO-0001,REP-025,CHN-001,5,19289,96445,43400,53045,55
ORD-0046345,2023-09-28,CUST-0034,PROD-0033,GEO-0004,REP-005,CHN-004,4,7853,31412,17277,14135,45
ORD-0046346,2023-09-12,CUST-0387,PROD-0039,GEO-0017,REP-003,CHN-003,10,19989,199890,75958,123932,62
ORD-0046347,2023-09-14,CUST-0309,PROD-0040,GEO-0017,REP-009,CHN-002,2,56367,112734,58622,54112,48
ORD-0046348,2023-09-01,CUST-0467,PROD-0013,GEO-0003,REP-003,CHN-003,5,8980,44900,17062,27838,62
ORD-0046349,2023-09-21,CUST-0172,PROD-0044,GEO-0003,REP-021,CHN-002,2,17215,34430,17904,16526,48
ORD-0046350,2023-09-23,CUST-0481,PROD-0001,GEO-0004,REP-016,CHN-001,4,14360,57440,25848,31592,55
ORD-0046351,2023-09-21,CUST-0269,PROD-0054,GEO-0001,REP-005,CHN-002,3,5584,16752,8711,8041,48
ORD-0046352,2023-09-06,CUST-0152,PROD-0018,GEO-0015,REP-012,CHN-004,4,16233,64932,35713,29219,45
ORD-0046353,2023-09-19,CUST-0073,PROD-0002,GEO-0001,REP-020,CHN-002,4,9763,39052,20307,18745,48
ORD-0046354,2023-09-12,CUST-0072,PROD-0051,GEO-0006,REP-010,CHN-003,4,3984,15936,6056,9880,62
ORD-0046355,2023-09-29,CUST-0324,PROD-0036,GEO-0011,REP-022,CHN-003,4,9501,38004,14442,23562,62
ORD-0046356,2023-09-04,CUST-0280,PROD-0034,GEO-0013,REP-006,CHN-002,8,11176,89408,46492,42916,48
ORD-0046357,2023-09-06,CUST-0411,PROD-0013,GEO-0007,REP-025,CHN-002,3,36900,110700,57564,53136,48
ORD-0046358,2023-09-01,CUST-0293,PROD-0004,GEO-0007,REP-022,CHN-002,7,7971,55797,29014,26783,48
ORD-0046359,2023-09-28,CUST-0424,PROD-0002,GEO-0015,REP-024,CHN-001,1,113953,113953,51279,62674,55
ORD-0046360,2023-09-16,CUST-0263,PROD-0037,GEO-0005,REP-006,CHN-001,7,4913,34391,15476,18915,55
ORD-0046361,2023-09-09,CUST-0223,PROD-0033,GEO-0008,REP-025,CHN-004,4,8180,32720,17996,14724,45
ORD-0046362,2023-09-17,CUST-0334,PROD-0001,GEO-0018,REP-007,CHN-001,3,17242,51726,23277,28449,55
ORD-0046363,2023-09-06,CUST-0371,PROD-0048,GEO-0013,REP-002,CHN-003,9,14355,129195,49094,80101,62
ORD-0046364,2023-09-13,CUST-0028,PROD-0053,GEO-0001,REP-009,CHN-001,10,1537,15370,6916,8454,55
ORD-0046365,2023-09-10,CUST-0438,PROD-0057,GEO-0018,REP-009,CHN-004,7,2950,20650,11358,9292,45
ORD-0046366,2023-09-27,CUST-0443,PROD-0012,GEO-0016,REP-024,CHN-001,8,5560,44480,20016,24464,55
ORD-0046367,2023-09-07,CUST-0152,PROD-0012,GEO-0013,REP-002,CHN-001,8,12407,99256,44665,54591,55
ORD-0046368,2023-09-04,CUST-0011,PROD-0043,GEO-0008,REP-003,CHN-002,8,4577,36616,19040,17576,48
ORD-0046369,2023-09-07,CUST-0100,PROD-0049,GEO-0003,REP-012,CHN-001,1,44572,44572,20057,24515,55
ORD-0046370,2023-09-28,CUST-0472,PROD-0050,GEO-0017,REP-002,CHN-001,9,4036,36324,16346,19978,55
ORD-0046371,2023-09-07,CUST-0017,PROD-0033,GEO-0012,REP-001,CHN-004,8,14019,112152,61684,50468,45
ORD-0046372,2023-09-26,CUST-0128,PROD-0056,GEO-0017,REP-013,CHN-003,10,11354,113540,43145,70395,62
ORD-0046373,2023-09-05,CUST-0496,PROD-0056,GEO-0018,REP-025,CHN-003,2,8575,17150,6517,10633,62
ORD-0046374,2023-09-14,CUST-0374,PROD-0049,GEO-0017,REP-001,CHN-002,2,21363,42726,22218,20508,48
ORD-0046375,2023-09-02,CUST-0044,PROD-0021,GEO-0006,REP-021,CHN-001,6,11220,67320,30294,37026,55
ORD-0046376,2023-09-02,CUST-0181,PROD-0039,GEO-0019,REP-021,CHN-004,8,10274,82192,45206,36986,45
ORD-0046377,2023-09-02,CUST-0305,PROD-0053,GEO-0016,REP-023,CHN-004,10,2146,21460,11803,9657,45
ORD-0046378,2023-09-13,CUST-0030,PROD-0014,GEO-0007,REP-008,CHN-002,7,43374,303618,157881,145737,48
ORD-0046379,2023-09-11,CUST-0346,PROD-0037,GEO-0001,REP-024,CHN-003,4,26151,104604,39750,64854,62
ORD-0046380,2023-09-20,CUST-0127,PROD-0006,GEO-0003,REP-017,CHN-003,4,13052,52208,19839,32369,62
ORD-0046381,2023-09-25,CUST-0403,PROD-0018,GEO-0008,REP-001,CHN-002,4,16111,64444,33511,30933,48
ORD-0046382,2023-09-11,CUST-0258,PROD-0041,GEO-0013,REP-004,CHN-001,10,21468,214680,96606,118074,55
ORD-0046383,2023-09-20,CUST-0157,PROD-0024,GEO-0009,REP-018,CHN-001,7,7683,53781,24201,29580,55
ORD-0046384,2023-09-07,CUST-0304,PROD-0004,GEO-0018,REP-019,CHN-001,1,47834,47834,21525,26309,55
ORD-0046385,2023-09-16,CUST-0495,PROD-0046,GEO-0007,REP-025,CHN-002,6,3017,18102,9413,8689,48
ORD-0046386,2023-09-13,CUST-0460,PROD-0034,GEO-0010,REP-018,CHN-004,9,11178,100602,55331,45271,45
ORD-0046387,2023-09-26,CUST-0321,PROD-0019,GEO-0008,REP-003,CHN-001,1,193882,193882,87247,106635,55
ORD-0046388,2023-09-20,CUST-0045,PROD-0060,GEO-0013,REP-024,CHN-001,9,2027,18243,8209,10034,55
ORD-0046389,2023-09-02,CUST-0031,PROD-0003,GEO-0017,REP-024,CHN-004,1,46100,46100,25355,20745,45
ORD-0046390,2023-09-18,CUST-0372,PROD-0037,GEO-0018,REP-020,CHN-003,4,10713,42852,16284,26568,62
ORD-0046391,2023-09-26,CUST-0468,PROD-0057,GEO-0007,REP-006,CHN-002,7,5178,36246,18848,17398,48
ORD-0046392,2023-09-21,CUST-0493,PROD-0026,GEO-0016,REP-004,CHN-004,4,6039,24156,13286,10870,45
ORD-0046393,2023-09-05,CUST-0187,PROD-0048,GEO-0002,REP-003,CHN-003,3,31950,95850,36423,59427,62
ORD-0046394,2023-09-28,CUST-0022,PROD-0050,GEO-0016,REP-006,CHN-001,6,20969,125814,56616,69198,55
ORD-0046395,2023-09-25,CUST-0206,PROD-0049,GEO-0014,REP-010,CHN-003,3,33192,99576,37839,61737,62
ORD-0046396,2023-09-10,CUST-0426,PROD-0035,GEO-0011,REP-016,CHN-004,8,12264,98112,53962,44150,45
ORD-0046397,2023-09-22,CUST-0224,PROD-0006,GEO-0011,REP-018,CHN-004,5,9570,47850,26318,21532,45
ORD-0046398,2023-09-26,CUST-0366,PROD-0020,GEO-0003,REP-009,CHN-002,4,6423,25692,13360,12332,48
ORD-0046399,2023-09-09,CUST-0473,PROD-0056,GEO-0012,REP-002,CHN-001,7,5456,38192,17186,21006,55
ORD-0046400,2023-09-08,CUST-0480,PROD-0042,GEO-0011,REP-008,CHN-004,3,32628,97884,53836,44048,45
ORD-0046401,2023-09-18,CUST-0027,PROD-0031,GEO-0018,REP-017,CHN-003,10,10014,100140,38053,62087,62
ORD-0046402,2023-09-09,CUST-0240,PROD-0059,GEO-0016,REP-015,CHN-003,3,14816,44448,16890,27558,62
ORD-0046403,2023-09-05,CUST-0236,PROD-0039,GEO-0008,REP-010,CHN-004,7,13631,95417,52479,42938,45
ORD-0046404,2023-09-19,CUST-0252,PROD-0019,GEO-0006,REP-015,CHN-004,7,9359,65513,36032,29481,45
ORD-0046405,2023-09-07,CUST-0011,PROD-0018,GEO-0019,REP-004,CHN-004,10,2564,25640,14102,11538,45
ORD-0046406,2023-09-20,CUST-0157,PROD-0029,GEO-0018,REP-006,CHN-003,2,38906,77812,29569,48243,62
ORD-0046407,2023-08-31,CUST-0121,PROD-0044,GEO-0013,REP-020,CHN-003,9,4996,44964,17086,27878,62
ORD-0046408,2023-08-31,CUST-0401,PROD-0047,GEO-0007,REP-024,CHN-004,8,12072,96576,53117,43459,45
ORD-0046409,2023-09-21,CUST-0106,PROD-0027,GEO-0018,REP-001,CHN-004,4,6031,24124,13268,10856,45
ORD-0046410,2023-09-14,CUST-0278,PROD-0028,GEO-0004,REP-025,CHN-002,9,6749,60741,31585,29156,48
ORD-0046411,2023-09-25,CUST-0096,PROD-0008,GEO-0014,REP-008,CHN-004,1,47014,47014,25858,21156,45
ORD-0046412,2023-09-14,CUST-0044,PROD-0010,GEO-0002,REP-013,CHN-003,5,22469,112345,42691,69654,62
ORD-0046413,2023-09-23,CUST-0230,PROD-0051,GEO-0014,REP-007,CHN-004,3,15398,46194,25407,20787,45
ORD-0046414,2023-09-10,CUST-0362,PROD-0016,GEO-0006,REP-002,CHN-003,4,6654,26616,10114,16502,62
ORD-0046415,2023-09-23,CUST-0141,PROD-0030,GEO-0001,REP-024,CHN-001,2,11837,23674,10653,13021,55
ORD-0046416,2023-09-10,CUST-0019,PROD-0051,GEO-0005,REP-010,CHN-003,2,18450,36900,14022,22878,62
ORD-0046417,2023-09-29,CUST-0448,PROD-0043,GEO-0001,REP-016,CHN-002,5,50361,251805,130939,120866,48
ORD-0046418,2023-09-06,CUST-0454,PROD-0007,GEO-0003,REP-012,CHN-001,10,31275,312750,140738,172012,55
ORD-0046419,2023-08-31,CUST-0228,PROD-0020,GEO-0008,REP-006,CHN-002,10,2460,24600,12792,11808,48
ORD-0046420,2023-09-13,CUST-0002,PROD-0021,GEO-0008,REP-006,CHN-003,3,58039,174117,66164,107953,62
ORD-0046421,2023-09-28,CUST-0389,PROD-0009,GEO-0006,REP-013,CHN-002,3,47703,143109,74417,68692,48
ORD-0046422,2023-09-12,CUST-0362,PROD-0051,GEO-0003,REP-004,CHN-003,9,2206,19854,7545,12309,62
ORD-0046423,2023-09-05,CUST-0363,PROD-0053,GEO-0004,REP-011,CHN-004,6,18120,108720,59796,48924,45
ORD-0046424,2023-09-28,CUST-0007,PROD-0029,GEO-0019,REP-008,CHN-002,10,7004,70040,36421,33619,48
ORD-0046425,2023-09-04,CUST-0203,PROD-0047,GEO-0019,REP-008,CHN-001,8,2655,21240,9558,11682,55
ORD-0046426,2023-09-28,CUST-0403,PROD-0014,GEO-0016,REP-017,CHN-001,10,10010,100100,45045,55055,55
ORD-0046427,2023-09-11,CUST-0246,PROD-0053,GEO-0017,REP-020,CHN-001,3,17369,52107,23448,28659,55
ORD-0046428,2023-09-05,CUST-0081,PROD-0034,GEO-0013,REP-002,CHN-002,7,35691,249837,129915,119922,48
ORD-0046429,2023-09-23,CUST-0390,PROD-0008,GEO-0006,REP-010,CHN-002,6,18264,109584,56984,52600,48
ORD-0046430,2023-09-07,CUST-0067,PROD-0001,GEO-0008,REP-009,CHN-003,6,46721,280326,106524,173802,62
ORD-0046431,2023-09-04,CUST-0081,PROD-0033,GEO-0003,REP-008,CHN-001,7,38009,266063,119728,146335,55
ORD-0046432,2023-09-08,CUST-0425,PROD-0014,GEO-0018,REP-025,CHN-004,8,4955,39640,21802,17838,45
ORD-0046433,2023-09-01,CUST-0234,PROD-0032,GEO-0019,REP-013,CHN-002,8,27619,220952,114895,106057,48
ORD-0046434,2023-09-04,CUST-0406,PROD-0040,GEO-0019,REP-003,CHN-001,4,11229,44916,20212,24704,55
ORD-0046435,2023-09-26,CUST-0271,PROD-0033,GEO-0002,REP-016,CHN-001,7,39825,278775,125449,153326,55
ORD-0046436,2023-09-15,CUST-0344,PROD-0050,GEO-0006,REP-019,CHN-002,7,14676,102732,53421,49311,48
ORD-0046437,2023-09-23,CUST-0254,PROD-0046,GEO-0013,REP-017,CHN-003,8,1937,15496,5888,9608,62
ORD-0046438,2023-09-09,CUST-0029,PROD-0002,GEO-0005,REP-002,CHN-002,6,9026,54156,28161,25995,48
ORD-0046439,2023-09-29,CUST-0403,PROD-0004,GEO-0011,REP-007,CHN-001,2,63851,127702,57466,70236,55
ORD-0046440,2023-09-17,CUST-0089,PROD-0029,GEO-0004,REP-020,CHN-001,7,3086,21602,9721,11881,55
ORD-0046441,2023-09-12,CUST-0102,PROD-0044,GEO-0012,REP-006,CHN-002,6,46914,281484,146372,135112,48
ORD-0046442,2023-08-31,CUST-0357,PROD-0031,GEO-0010,REP-003,CHN-003,10,10899,108990,41416,67574,62
ORD-0046443,2023-09-05,CUST-0049,PROD-0047,GEO-0006,REP-009,CHN-001,3,43350,130050,58522,71528,55
ORD-0046444,2023-09-25,CUST-0275,PROD-0057,GEO-0010,REP-003,CHN-003,3,32944,98832,37556,61276,62
ORD-0046445,2023-09-23,CUST-0408,PROD-0016,GEO-0015,REP-007,CHN-004,10,2685,26850,14768,12082,45
ORD-0046446,2023-09-17,CUST-0366,PROD-0004,GEO-0004,REP-004,CHN-001,10,4432,44320,19944,24376,55
ORD-0046447,2023-09-19,CUST-0386,PROD-0004,GEO-0016,REP-017,CHN-002,2,161766,323532,168237,155295,48
ORD-0046448,2023-09-13,CUST-0065,PROD-0019,GEO-0013,REP-024,CHN-004,9,15329,137961,75879,62082,45
ORD-0046449,2023-09-24,CUST-0255,PROD-0028,GEO-0007,REP-009,CHN-004,8,3783,30264,16645,13619,45
ORD-0046450,2023-08-31,CUST-0282,PROD-0017,GEO-0018,REP-025,CHN-003,1,176701,176701,67146,109555,62
ORD-0046451,2023-09-05,CUST-0288,PROD-0055,GEO-0018,REP-023,CHN-003,3,5937,17811,6768,11043,62
ORD-0046452,2023-09-14,CUST-0060,PROD-0045,GEO-0008,REP-012,CHN-003,4,9092,36368,13820,22548,62
ORD-0046453,2023-09-24,CUST-0478,PROD-0003,GEO-0008,REP-019,CHN-004,4,65965,263860,145123,118737,45
ORD-0046454,2023-09-22,CUST-0122,PROD-0014,GEO-0004,REP-019,CHN-004,4,24270,97080,53394,43686,45
ORD-0046455,2023-09-07,CUST-0207,PROD-0027,GEO-0019,REP-004,CHN-003,10,18111,181110,68822,112288,62
ORD-0046456,2023-09-29,CUST-0285,PROD-0037,GEO-0007,REP-005,CHN-003,1,39825,39825,15134,24691,62
ORD-0046457,2023-09-18,CUST-0273,PROD-0045,GEO-0004,REP-014,CHN-001,3,31277,93831,42224,51607,55
